10000 40000
9826 3432 8
2604 4687 1
6667 7668 10
4004 4700 18
1981 4884 17
6843 2694 6
8756 5907 0
1238 5780 1
2497 7636 -9
1465 8732 -4
7261 687 -4
5489 3456 6
7002 5293 4
7990 1941 3
438 918 10
6702 1511 14
6731 2315 -3
2100 1584 16
2181 6961 3
1788 4425 -19
5602 4260 0
8978 3746 -13
1983 8408 5
7541 1880 8
7280 6402 12
7319 2735 -9
6648 1129 -12
5474 1120 -4
8695 6675 4
9440 3248 -4
5121 8854 12
2700 3511 10
1147 780 11
7731 7006 -10
5304 8697 -18
1773 8422 -12
1470 4112 -15
8339 1019 -20
1870 3088 10
6131 2772 -17
9290 5152 -18
9219 102 -12
1784 878 -2
9838 6631 -9
5064 7282 6
7633 8860 -6
1273 937 -18
9284 6977 -16
1697 2153 -2
9272 7031 -4
7872 4187 17
3237 6490 -14
4725 3331 18
7565 2595 -20
782 7943 9
9465 6861 -11
4833 5329 11
8039 1999 -3
2383 7919 -14
7393 9855 -16
7012 1960 11
3596 111 1
2333 3878 -10
4956 3944 16
5764 4249 4
1877 1560 6
7071 8517 -20
2349 2066 -8
1053 9203 -9
4999 7322 -9
9905 3759 17
7238 9729 16
3765 7600 4
6011 7649 -13
6286 48 1
8055 8750 8
6430 2376 7
1472 3572 -13
9382 5660 -3
565 9855 17
2276 6753 -3
6570 5530 -7
982 8795 4
2267 2857 3
8160 3438 -5
9910 5907 0
5195 8416 -1
566 2066 -6
7655 7582 -11
7049 1961 10
5858 1971 -3
6998 4310 14
6939 7477 -10
6468 8315 6
9867 3457 -5
5400 642 14
8910 9470 2
9991 801 -17
3250 1194 19
3143 8771 9
8688 2655 9
6991 6717 2
73 8256 2
1889 366 -3
5469 6289 20
9959 8153 2
6495 3795 3
2201 9235 -9
8357 8567 -9
9064 9382 -12
576 5339 17
4523 9639 -9
5031 3994 9
4633 5293 -4
3404 3221 8
4789 2021 -5
1290 3241 12
5372 5018 18
2248 2187 15
4450 1731 0
4671 3438 6
2739 6940 0
6674 2192 -14
1619 6704 -9
9337 3507 1
9336 1730 5
2144 8532 -6
4291 7864 17
611 741 8
4912 331 17
7832 6731 -1
9384 9483 18
4286 3342 8
983 4288 18
5457 796 -13
6424 1808 7
5212 7596 10
4948 2353 -3
3370 5761 -4
3933 2386 18
7620 9862 -17
8811 8631 -15
3727 4854 -12
4050 4111 10
5136 7726 -3
5558 8739 20
7212 9356 7
8153 2156 5
9146 9936 -11
5915 3886 0
8225 6016 -14
3538 270 1
5039 7295 18
4478 8322 -7
943 4886 2
7797 1866 -20
4807 558 -10
3856 8040 9
166 7992 -3
739 7882 -5
6909 1796 -4
465 5774 -12
1780 9040 0
5518 8632 19
2944 8985 8
6959 1856 9
6430 6424 -18
8892 9365 4
4607 244 17
1955 7855 3
8531 2805 -15
506 7229 -8
5020 2944 -10
8888 757 -2
8533 8879 14
6251 6476 -5
8883 7773 -3
3008 7500 -18
2100 3893 2
872 5151 -7
7261 4045 -3
5243 7890 12
9386 5297 18
970 1219 -1
6112 6099 16
9042 4678 -2
8659 188 -9
5668 7346 16
1685 9709 9
6396 4383 -9
2949 6221 4
4948 7446 10
6170 1501 -10
5310 7243 -4
8947 8360 -19
6061 8636 0
7551 3692 -3
6296 8899 2
5659 5614 17
9879 8513 15
9490 1282 -12
234 9905 18
9690 1461 -4
8214 4106 -15
3020 1691 -1
5941 5863 20
4328 2414 -8
9995 8532 12
9611 1932 -19
578 8984 -13
2874 5146 7
4951 7886 5
8512 2775 -11
2397 2379 16
8611 3042 -20
2542 5629 -8
4202 8280 -18
7755 9430 4
4065 9807 7
49 450 7
1540 3453 -19
5948 1851 19
9687 9695 -19
15 2211 5
9035 9355 0
399 3200 19
1136 5810 -15
6120 1550 3
4912 6788 -20
971 6829 5
8559 8197 12
9443 1185 15
7130 1266 1
9937 3615 -12
9104 9850 -2
182 852 17
1849 7161 1
7050 424 19
8162 9484 -18
806 8204 -16
4346 8188 -19
4734 7962 -16
1733 4461 12
6683 2588 -2
2075 5116 -1
2869 9333 17
5049 5498 -1
3696 1440 -7
8333 1195 8
6345 1103 -1
6000 7571 9
5301 6174 12
1301 2575 -4
6160 1685 14
7024 30 19
8574 5308 15
8772 4884 15
8288 5977 1
2727 2053 6
5712 1923 16
9542 5555 -14
3712 5892 -18
7002 6197 -15
2097 818 -14
187 1583 7
7227 4814 17
1930 5854 12
2785 6635 14
5099 436 13
316 7609 -9
4670 4945 -4
8155 2404 14
6700 7081 -15
7990 3936 18
6423 6654 -10
2294 595 -8
4743 255 14
568 7166 -8
58 9502 -11
3013 4038 -5
2252 5488 10
3018 9072 7
3213 8156 15
5017 7209 3
5837 3636 10
1694 7932 10
1797 7109 -16
5743 4957 -11
7320 4636 -13
8299 3267 5
5497 6561 5
9920 9657 -15
2147 799 -7
6577 129 5
3523 1413 -17
1326 6218 -17
4890 6028 2
9427 2605 20
3243 9987 8
1554 7992 -10
5759 7803 9
7530 3182 -10
5615 2950 -14
2188 7907 -4
7237 3358 1
4354 2876 0
5062 7704 16
8803 8347 -3
3331 2582 9
3377 1466 16
5395 7515 2
9452 4880 -14
8905 3097 -11
6965 2945 -19
7869 9265 -17
1250 3815 17
3536 9249 20
8242 54 -10
4787 4349 20
5583 98 -4
4276 728 12
1080 4902 -5
1120 5589 -20
6173 5828 19
4536 1951 18
2648 7393 -5
3935 8706 12
8956 9974 9
5603 389 -4
4540 8604 13
3339 6801 19
9538 4396 9
4800 5077 6
6475 223 -9
1365 7577 -7
2982 7928 -15
4100 9017 -9
2413 2941 14
2654 9251 10
1944 3591 -20
6109 4098 -19
5622 2351 6
2191 5027 15
2671 7835 20
927 475 -2
5696 46 -17
9245 3022 10
9600 3583 -9
2920 6453 -7
6549 9913 -1
7486 5464 16
4480 880 -12
1975 7257 13
5400 4232 -20
1924 4480 -16
2382 4397 13
3875 7632 -16
3515 8303 8
2603 5442 -9
4880 4856 -5
2712 5595 -2
970 2819 3
5906 1306 8
5545 3016 -1
1569 8515 -13
5545 510 -12
6244 4691 -13
9507 8740 17
6457 1919 19
8504 169 -1
8136 8189 -13
4620 4844 -12
2852 6175 -10
3964 7321 -2
7913 2645 9
7863 460 -20
7593 7226 2
9364 2353 -12
930 6543 -1
4916 117 14
4690 5116 -20
7887 283 -5
9525 5070 7
7692 2575 16
5877 4869 19
7545 3677 -19
9635 6308 -4
8663 3452 -3
8865 3094 4
4435 3854 -1
3224 8736 -13
4264 5885 -8
4407 7959 7
8395 5846 4
1547 4010 16
1166 1916 7
9099 5025 -5
5170 481 -11
5298 44 -13
6498 9144 -20
8522 385 -13
3837 3930 14
2074 3103 14
4564 4636 18
4266 6931 2
7592 683 5
9185 592 -16
9766 8728 16
473 5886 -12
3696 6597 -8
1897 8569 13
5100 6858 -14
2104 2704 -1
680 7854 -13
7362 4199 -8
1592 6555 16
6167 930 13
5656 3980 -7
4737 1866 -14
5946 3394 -14
423 8861 14
7907 8917 -12
5152 8900 -19
784 9798 10
8401 7007 14
2106 2456 -13
522 7212 -7
3421 2216 3
437 1969 9
6173 7992 -20
316 2466 0
9754 3601 -3
1443 8426 -5
2521 6137 5
3057 8548 8
5910 6310 -8
3933 5849 -20
8059 3425 2
3817 5776 11
6881 9348 13
7895 109 -17
4365 8600 9
1796 9332 8
8374 2578 -16
4126 1509 10
5013 9699 17
735 9681 -18
6367 3011 -2
4216 6885 -20
7891 7186 -2
7988 9949 8
2947 6603 -19
9182 8668 1
3928 8310 -11
5406 7316 13
7976 6838 -1
9848 31 -8
4923 9228 -9
9242 4665 10
7336 2897 -19
3940 2016 17
4062 3590 -16
131 5142 -19
2925 4828 -17
5855 8555 20
9312 2091 -19
7362 7462 0
9130 177 -15
7325 8527 19
9867 7878 -3
257 9312 16
7481 8944 9
4692 1828 7
9496 6820 2
7288 7535 15
1786 1225 -9
2988 2691 -6
9226 9932 -2
4232 948 2
5670 3506 -17
4187 8328 18
2871 8369 -6
742 3899 4
8359 3665 -19
4028 1450 5
4342 4355 -8
6636 4575 11
781 5498 0
3008 4299 1
2017 4883 17
9775 3761 -6
1324 2739 9
6654 4156 -11
9781 690 19
7724 8130 17
5851 8863 -15
3363 5076 3
2546 2178 10
854 1595 4
3995 7533 2
1426 8205 -3
6552 693 10
6107 6553 -9
908 9790 -18
6949 2519 6
6804 9872 -2
9623 1509 12
9072 7087 -17
8291 1840 -12
9822 3365 -16
2559 8543 3
274 4231 -6
2196 6614 17
7629 2859 19
3510 895 -2
874 2003 -12
6506 2101 0
8178 5469 12
4659 9174 0
9577 5604 -1
654 8708 6
337 3729 -2
2015 2043 5
1232 2328 -13
1801 8352 14
5456 3051 -9
4523 1021 -7
8784 3994 -13
4791 1824 14
8836 1129 -1
9359 1086 11
3273 5172 -18
89 1554 -3
998 5625 -3
3623 9366 9
2925 8537 3
7366 1795 -10
1362 7158 -10
7349 50 20
7649 3194 -19
6773 4698 3
7448 5371 -20
9188 5222 -6
6392 8985 -9
728 2428 -9
1546 800 -7
8930 3011 -6
2050 8088 -20
8608 5131 3
2733 1718 -15
6258 9735 16
7960 9343 -12
1514 5045 11
9617 4453 18
7692 3708 7
1875 1225 20
6261 6457 -1
6470 3958 -11
5559 9579 -14
9505 562 -15
1344 8244 -16
9674 64 -11
838 2701 -14
7609 4121 17
4735 7632 -2
9181 2523 -4
184 6438 10
7180 2171 -8
5333 5191 6
872 4267 10
4465 7092 19
8648 6510 -11
6158 8969 18
3124 8170 -19
2517 4346 1
7186 1388 -17
7305 3034 0
2816 2881 -8
7997 8142 -15
8283 4665 -16
2482 3923 16
4305 7800 -4
2918 3286 1
1710 9650 17
3226 5253 18
4490 7346 16
8165 5987 -3
703 9254 -18
9427 4262 -9
9619 8394 18
7485 1859 -14
4803 1536 4
6553 9999 -16
1015 7400 -1
1238 9150 -16
5126 2212 4
8899 6451 1
784 7082 3
4278 4919 -20
1708 10 -2
9954 9487 -12
3593 4301 -20
736 4038 2
2736 5730 -15
8422 6486 11
9325 4824 -15
2448 6772 -6
6127 9667 -17
2587 3293 -2
3512 9084 3
381 6877 -6
822 658 3
3165 8467 3
4164 5721 -9
401 9420 10
9736 4963 9
4924 7919 -8
2487 6956 7
526 5772 -15
3640 4499 -1
9739 9541 -2
8860 9067 18
9236 5421 -13
9974 1958 7
3852 9503 -14
768 8950 18
1061 5429 -2
9175 3140 -3
5037 4459 -5
6293 391 4
6481 715 -10
7231 2284 -1
2060 6583 8
5594 9114 15
5568 9290 -18
8739 1359 8
6763 5857 -10
7894 5915 8
8955 7536 4
4822 4917 10
958 7277 18
8514 3053 5
1549 815 -20
5990 8423 -3
6102 5728 2
9255 9643 7
995 7940 -6
4099 1964 18
2253 9773 -13
9845 4329 0
8341 4798 14
1624 8426 11
7553 1309 -10
6130 2797 18
3753 7174 -15
9446 9852 5
8233 7436 9
5412 9705 7
8766 6941 -18
3586 965 16
640 5993 8
1349 5552 -15
8896 1736 -7
6832 6108 -13
5938 4558 10
3834 2104 14
7181 6517 -1
5370 8685 4
8573 7377 11
9591 7794 -2
7597 9684 2
2034 6401 -19
1624 8520 -9
1155 8799 4
3250 795 10
9468 1971 -11
8265 731 4
1473 5764 -9
5276 1047 -15
191 4664 14
7598 9320 -14
5823 5124 15
6900 1860 12
2045 6097 -11
7914 564 18
2007 438 12
4689 2167 -12
1610 1340 13
4821 6872 -5
4423 2377 8
3545 5600 9
4655 3661 3
7944 6051 5
6639 313 8
6627 7931 14
6236 5083 -10
2616 5861 17
8224 6056 20
2435 2415 2
2665 8063 -5
2084 1209 16
2151 2066 11
6337 2822 3
9587 65 -7
446 4282 -12
9463 4545 18
7118 7049 3
4838 3043 -16
4029 6614 4
4719 144 -1
6913 4055 -5
7410 9092 8
5207 1254 11
8301 7562 -9
7187 2984 -14
5260 1643 -6
9272 9695 -9
9741 437 19
5389 6158 -8
1138 3281 9
3077 3928 17
7370 4272 -18
8007 779 11
1452 6866 -9
9526 2004 17
3351 9165 7
680 3210 -13
198 5309 3
1662 3422 1
4775 8278 8
7104 3023 -12
8728 5125 0
6846 7392 14
7296 6430 -9
1064 6153 14
4698 5633 -19
6743 8569 -20
2114 9126 -4
5459 2119 20
9209 5836 0
362 6121 16
6521 8980 16
5219 5720 8
9277 5890 8
6201 3113 -2
9984 938 4
7392 6789 15
3166 1051 -14
3295 1906 11
9604 4164 0
874 3436 17
7318 2683 -13
46 7226 4
7681 291 -18
2378 1731 11
9453 3234 -7
8770 8332 16
4693 1449 6
1774 4197 5
5295 7843 3
2722 3565 16
5300 6287 -4
3625 6493 -4
6264 437 2
2705 9653 -2
5326 3104 -1
9695 6112 -19
1435 2999 11
8757 7379 -12
5966 2080 -17
9219 6219 -3
2712 8765 -11
8664 8806 7
8150 3810 -6
9992 5786 18
2834 5371 6
7926 2683 -14
8685 4601 -8
9567 8436 5
7420 8757 6
3552 7225 19
1418 8919 -16
4346 1934 5
7837 3174 14
4630 481 12
444 4951 -5
6938 3521 20
3734 6117 -1
3559 372 7
5314 7565 -16
5149 3497 8
544 8034 16
681 4283 5
7376 5625 13
3628 6404 -14
8076 9192 -13
8977 5679 -1
5114 3463 13
2135 4520 -19
7515 7244 -6
6621 350 1
2583 7198 -8
9976 5922 -6
9395 1086 17
4576 8025 4
8471 7635 19
3026 980 3
8662 7559 6
7904 77 -1
9590 2347 -19
6911 3939 -2
4244 6001 14
2624 6024 -10
8852 5979 -19
2345 55 -13
5199 6987 3
8524 3865 -15
7668 5956 -13
7576 3068 13
3040 5538 9
6143 6361 -16
4818 6923 15
1476 5470 0
292 3471 -10
9937 6447 3
884 5957 -17
2196 9437 14
4690 5813 -16
7894 8673 -12
4314 7409 18
5327 1227 -10
1253 2106 -8
914 8515 13
8900 8365 -3
6227 2955 -18
9458 8328 2
3591 7018 1
1460 4901 -9
869 370 -8
5308 8676 11
3240 8967 4
7023 5330 10
6155 3981 10
8935 2761 -17
6254 6799 17
9327 8509 15
8965 3369 -8
1672 5113 11
6571 225 7
6590 9048 -15
1460 856 -17
5056 931 -12
5392 8758 16
3393 2015 -11
5628 4990 5
1399 5646 17
3601 5756 8
1413 7214 17
9664 8768 -12
6091 2269 -20
4437 1932 -2
3995 2271 -14
9412 9550 7
9712 5718 10
5584 7052 -10
5888 5798 -8
9943 8805 3
3835 2413 18
1225 6863 -6
7206 3730 -1
5293 6108 -6
8545 8810 -10
7936 2574 0
9663 2909 4
8964 145 -13
3085 9122 7
2631 5767 15
9396 1909 -7
2763 3727 3
1159 6053 -11
7678 9055 -19
2917 646 -1
4178 2648 11
7693 8218 -11
3029 5499 16
8200 1346 20
7413 8469 -20
421 1911 6
9839 6408 -5
4511 9053 -4
3389 3515 13
7698 2625 5
9878 6901 -18
8491 8746 -3
8475 5040 -4
5128 9027 2
7599 9287 3
2331 7727 -4
2086 6837 19
7191 1841 10
3716 121 14
7685 8278 1
7674 852 -12
8871 2448 1
1785 9841 -18
213 3564 0
2032 4237 -13
3433 5983 -6
2438 387 -18
1458 1986 -15
4996 1674 -3
7384 623 11
6734 9288 14
5941 9875 -8
5244 5938 16
3012 366 -19
6016 5201 18
4915 3042 18
3202 572 8
3394 8874 6
8831 5888 -6
711 6264 -14
6192 8676 14
2927 692 -7
7632 3180 -1
3829 9757 15
3302 9877 14
9940 9907 -13
8968 5399 -8
62 4996 -2
7507 982 3
3176 5671 18
4505 3271 -11
1074 8982 10
1691 9599 15
971 8173 -18
5950 8515 -12
376 7968 7
7854 5598 4
1422 9022 16
6949 3000 12
3037 21 -19
2102 5493 18
3883 5203 -1
926 4080 6
9392 5037 -4
5775 1665 5
2470 4540 7
3512 6412 15
9835 3172 19
2881 3628 12
429 1640 17
389 2053 -18
7354 8730 -17
5536 3547 -9
8582 5017 13
5957 8264 18
646 1634 13
9525 211 10
8649 3121 15
8624 6054 18
6102 722 18
5896 9181 -7
2276 9306 12
2351 2995 -17
9125 2633 -3
7573 1633 10
831 8670 7
985 2190 3
8129 2766 4
6954 4331 16
7898 4270 -2
4024 2762 9
3195 9964 1
616 4732 12
7239 3083 -5
4487 7453 5
4293 7314 -12
9077 7587 -12
3897 6720 1
711 5662 9
7183 9245 -18
1586 6744 -7
3698 539 10
8832 1557 -16
8943 2155 0
4270 7831 -13
6309 5396 8
3302 4038 -7
3906 5030 -1
7881 4154 -12
8102 9485 -18
4287 7992 12
4767 218 -4
468 5630 -12
859 3998 -8
3888 622 6
8424 7231 7
7351 1643 -2
7677 2292 8
1373 4415 -15
7723 7060 -7
3525 4763 20
1633 5706 -1
1664 7922 14
8179 7841 5
6471 679 -9
5032 4210 -9
9242 9268 -8
1937 7112 17
9477 6458 -15
7527 4059 -9
168 6324 19
9406 7781 -3
6096 6661 10
448 5531 -13
5340 3097 -18
6220 4144 -19
853 8521 -1
3197 8253 -15
5613 7679 -4
3394 8961 -10
8250 2336 12
7105 4041 0
2086 8429 19
5135 6765 -9
4832 4098 2
8398 8183 -13
5416 3889 -17
2059 5890 16
231 8681 7
1412 6971 7
2231 9313 17
585 8151 2
9876 8960 -14
9172 4415 5
4634 2494 -20
7245 3451 11
8447 7788 12
5996 5198 3
1462 8505 -3
6749 2916 -10
2793 7979 19
3355 2209 3
1410 6026 3
153 9358 -10
3309 276 -10
4227 4867 5
7501 6596 -3
6509 3686 -11
3144 1636 5
3469 7286 -5
2798 8963 11
3477 4855 -10
2963 2721 18
4697 3561 -20
3689 849 -18
9388 9755 -13
1499 8996 -16
7259 2580 8
4670 667 0
5280 4926 -1
4101 7441 -20
7888 6391 -12
5241 1408 -7
3330 716 -14
397 7682 1
31 114 13
923 2448 8
9412 9719 12
3679 5907 16
1115 1264 8
9448 5390 20
4132 3830 -6
4156 2382 -11
9185 1375 -18
9105 3507 -17
5872 9910 -17
6742 945 -12
9374 9177 16
9924 6332 12
6144 8792 20
6996 7067 0
7301 3974 -20
2727 1761 -14
9832 8243 4
4791 3098 -2
2125 3139 13
6167 2589 6
2972 9683 8
4724 5633 8
3485 2265 -5
5186 2640 14
51 5908 13
7184 8755 3
2816 7834 -18
8872 7601 0
8471 7232 4
1887 877 17
4773 608 3
4469 4412 0
9702 6152 6
6530 4569 10
100 6400 15
9323 276 -11
2837 7961 -2
7638 7709 18
6839 6991 4
6807 7041 4
2991 831 -5
6470 6427 -9
476 4850 -19
1316 342 -15
8055 7441 -5
9992 3670 -3
8851 6301 8
3029 3034 -6
9297 2348 19
7758 7958 -5
749 8012 -6
9755 6419 -4
6746 2803 -16
6408 9709 6
362 6250 -16
4607 4988 2
4736 6810 -13
1248 3113 -8
20 7235 4
1392 7626 -6
9913 9647 -8
4973 8624 -1
3937 7358 -14
3528 2377 -15
9099 6498 5
7457 7160 -17
8886 2153 12
2832 2769 7
6746 124 16
3276 9393 11
4652 2205 -13
1524 6456 -8
2498 8827 14
1231 3106 6
7474 6916 0
6539 1032 -13
9263 4250 -16
884 6476 19
1469 7796 -5
5260 8505 -11
6574 6163 9
6620 7920 14
5073 6013 0
7935 150 4
8634 4941 -10
4317 5528 -12
980 3939 -18
9455 3892 -18
6676 8596 1
749 6172 -18
8840 668 17
1934 4902 -20
5277 8710 18
4214 1356 -2
717 1322 20
8708 6284 15
9399 8837 -5
9468 4000 6
1387 3358 -10
4075 9467 4
308 8008 17
6292 8777 -17
3609 7220 10
1970 142 0
8334 9793 11
1272 6667 -9
7828 7061 -12
18 4493 -15
95 4910 -13
4963 8719 4
5163 5733 11
1859 3894 1
5826 5483 20
2243 2253 1
644 4462 -10
9079 9579 16
7340 5844 -3
3367 3799 14
7693 5029 9
9464 423 9
3578 983 2
2464 310 6
5162 6634 -4
591 9052 -12
5784 8819 8
398 8863 -18
8329 1697 -20
641 910 -19
8108 52 16
2011 2074 16
206 3558 0
9946 4775 -5
5544 7276 -13
9813 3273 -10
91 7789 19
8082 3300 3
2735 6810 7
2412 3176 -9
6909 2743 -17
5696 9883 2
8 2874 18
2651 515 6
3654 2816 -3
334 7853 -20
9328 5907 -1
8420 5605 -14
6982 1385 5
954 3714 -7
5651 3219 -6
2642 4379 0
1510 723 2
5604 6853 1
3353 4400 -2
298 3700 -4
1613 3193 20
8356 7748 10
4923 1292 -8
8124 5415 -20
2904 5833 -20
2867 4320 -19
1646 666 4
9739 3587 19
8413 2611 -18
8409 8027 13
9538 4834 8
5816 2056 0
7086 2315 20
6140 7530 -4
4913 892 -18
6597 4473 -4
3370 3883 8
4629 9820 -18
9100 8107 -2
6638 4754 4
5914 6925 2
5531 5294 -4
308 8036 -4
1490 4433 8
5019 3624 -1
1642 1663 -9
339 5664 19
2857 1158 -10
5293 2559 9
1252 4661 -13
204 2991 8
418 7345 11
7597 3116 -6
9129 6215 10
551 979 6
8761 5876 8
5825 7610 8
5726 9416 14
7923 9151 -2
2981 5362 -10
4855 5161 20
9942 4944 -4
9919 3794 -4
8378 2338 20
4865 1115 -3
1485 8213 -9
395 5725 -4
6162 7308 -19
6242 8348 8
5999 2982 -15
6476 6689 18
1273 4830 -16
736 9460 6
3545 4448 0
8980 2159 -4
5625 1821 9
9374 4224 -12
994 9685 16
3091 6551 16
2750 5367 -18
5263 5091 -20
9392 4 -6
1889 3710 -18
5735 1435 -4
5018 6425 5
2359 2152 -12
8933 9882 2
1793 7888 4
8955 36 -12
3278 3630 -20
2268 2763 4
8855 4457 5
6460 9784 3
5937 3065 -18
9597 8531 3
8533 4078 -6
4952 3908 -13
3323 5482 4
5443 1071 12
9581 1670 -10
883 9449 -4
9775 7350 -7
6911 4343 -18
6113 8669 4
5814 9779 9
5892 541 2
6485 9175 2
9658 2938 -17
846 5716 7
7413 8571 14
9213 199 13
5948 6309 -19
2640 8184 16
8429 1326 -15
5398 2069 0
9110 6219 -14
1130 1019 4
6985 5217 4
7559 1016 2
1327 3627 -1
3109 9228 -13
2547 8430 0
5413 3419 15
9102 4716 -17
6073 7334 -7
6768 6058 8
3225 5062 7
3261 9719 -7
835 1630 12
7468 119 12
3431 4309 5
6214 1186 -18
6230 2531 6
6669 1462 19
1736 2946 15
360 4743 4
5309 4971 -19
3875 2971 20
4390 5377 12
6962 245 -19
6054 685 3
9774 4624 10
7244 7734 -8
1284 1264 -20
7078 1969 -1
2446 1818 -16
1943 4886 8
7487 6088 3
7311 1612 5
367 7407 14
196 2348 -19
3905 6169 -19
3202 226 0
1594 4875 -7
7985 6962 7
8283 3683 -2
3036 1330 -10
716 1167 3
3768 4398 6
2682 4475 10
1537 5690 16
895 2495 8
1430 9667 5
5881 4865 9
8616 1151 -17
7386 6751 -12
1656 2430 11
9647 9977 12
4992 3730 10
7863 8410 7
7770 581 11
6763 9445 13
3669 5251 8
8819 7397 9
6291 3016 8
7135 7474 12
4556 9925 -3
8063 5770 7
4542 7976 2
2044 13 -4
1649 5554 19
9684 2367 8
2085 6993 12
4247 470 -8
8673 5834 -2
5710 4199 19
9827 8936 -15
1099 6893 -17
3728 2399 17
6215 9272 -13
1172 780 -5
9339 4629 18
1235 3521 -7
9145 5027 9
4102 1049 9
5151 8317 13
9537 8637 4
8544 6331 17
9721 6754 0
1409 8897 -7
3594 770 15
5330 6795 -14
5716 4767 -19
1208 2413 3
1019 4797 -1
1565 4351 14
8492 7465 3
6612 6867 4
5374 6463 -17
3463 7904 3
3178 1079 -2
899 5958 2
2848 1090 -10
4656 2010 -12
637 897 -1
4180 3501 -14
5896 2272 17
8027 2579 -12
5183 9846 10
9708 3905 -2
9808 1569 -7
7620 2234 14
1855 316 -11
8586 4294 14
9840 3188 20
6251 5 14
780 6102 1
4803 3758 14
4598 6104 -13
4955 7644 -14
991 2289 -19
2804 2068 18
476 9521 17
6425 656 -3
1825 6484 14
1963 9588 -18
8770 5900 9
6012 1370 10
677 3822 14
9985 6605 -3
5524 7610 4
3459 1898 -9
9074 6791 -7
5510 8396 20
3688 7243 -4
9197 6802 -18
160 8132 -3
1225 5536 16
5483 3072 -2
865 3105 -12
1865 2950 -15
3454 2689 -11
4615 9324 -3
1133 1544 -2
5449 6429 -17
7679 8625 5
4901 4667 13
6735 9364 18
8961 1010 11
4289 9398 -13
399 4242 -4
2499 9341 2
8010 7066 17
6160 1853 16
238 8701 12
6628 5091 -11
4098 9079 2
7108 2343 -4
7977 9012 -3
7989 2304 2
8512 3780 18
9389 7725 1
4741 2253 -4
674 7874 -20
323 8692 -10
5119 4589 19
8519 2906 -19
688 220 15
2225 7921 7
3779 8965 4
6269 5741 8
4429 3551 1
5083 6634 -14
5563 1758 -13
8864 2626 -1
3382 5678 7
9588 3111 11
1821 3736 -6
469 8710 -9
1300 4553 16
2605 6377 6
4177 5323 9
7530 9126 -2
7687 4271 -7
8713 970 -7
4352 1579 19
9798 2509 -16
757 3064 3
6414 6701 16
7434 5089 5
8003 9706 20
287 564 -19
3508 6640 3
4062 6555 -4
6333 9580 8
1660 2101 -19
8797 7392 -12
5928 7448 14
1503 4376 -13
6648 1303 -2
4394 4080 19
2701 5952 6
7965 9742 -15
2471 5177 -5
1283 2546 20
6884 4941 7
6949 4894 -3
6751 3822 -1
3433 5349 -18
539 3344 -6
1941 8255 11
3026 2040 2
7847 8964 -19
3927 8290 20
1006 8925 -2
9823 5541 -20
4914 8556 -9
4363 8828 -18
455 8203 -8
4061 8317 -15
1781 2543 -3
8504 8667 8
2727 8862 15
9059 4043 -4
5343 8723 -5
1494 68 6
233 8549 9
2339 8563 5
8015 8023 -17
8783 6467 -14
7178 5754 1
5296 2763 -19
9018 2046 13
2116 2931 15
6696 5936 11
327 1561 20
7044 5837 20
8752 2371 -9
1824 7463 -6
301 4293 6
1772 5716 11
226 1637 -11
3552 4797 5
2721 4026 7
8623 6031 6
5085 6367 16
8764 6658 -8
605 687 14
9520 9374 -9
4055 8046 -20
546 3743 1
37 2337 7
4171 3394 19
2610 186 16
2815 1225 -20
6271 3436 -4
4404 3112 -20
5656 8718 14
1083 7250 7
6980 6973 12
8685 3910 10
9336 688 -2
8902 4434 20
1654 4342 9
4704 1570 0
6657 5279 10
1853 8856 -3
8049 5846 -12
3263 3048 8
1302 7231 -13
5135 336 2
5759 6661 -14
1778 565 -9
8447 5663 4
9078 8385 -2
8808 719 -12
8370 7476 20
2018 1191 19
7410 6610 4
6321 2361 -14
5378 1879 -16
9902 4047 -11
1895 716 19
3327 1398 -6
6121 7714 -8
7122 4986 -12
8183 6178 -5
5839 366 8
3342 9609 -20
9873 6351 9
4212 2204 -19
9094 3008 13
7572 6010 16
8825 1665 -14
4185 4105 -9
4943 615 -9
5302 5828 11
6767 1088 1
1726 7128 -3
6253 853 12
192 6326 -11
1158 6914 -2
9933 8924 7
2269 9806 -13
1967 757 5
1692 5863 17
6013 2831 7
6879 9767 -7
4074 5708 -7
5048 8832 -13
8844 9273 9
6102 9094 5
7391 8422 13
2239 7079 -8
8219 9550 8
7511 7251 20
250 9522 -11
1285 5382 -20
7185 4108 19
2223 7454 17
2066 5648 -8
5618 8269 5
7261 6570 -20
4974 3829 -13
3184 2525 17
6232 2383 -12
5164 4265 -9
7166 3706 18
6625 568 12
7382 6416 -12
9032 2159 -15
7620 3894 -20
5452 542 17
4330 4647 -4
855 8246 8
1402 4359 -16
5775 3241 17
3078 3933 8
5926 9926 12
8651 6613 8
7168 2295 -3
4278 5385 -15
6974 8201 -5
9998 4651 -15
3942 9179 -6
3246 821 -14
8022 3641 -1
3538 9495 -14
9683 7920 -6
2446 749 1
3866 487 17
385 6835 8
4039 8971 8
6177 8907 18
333 2816 -7
746 621 0
8365 7626 -19
2429 3279 -15
7709 147 3
689 9687 15
3093 9516 -7
6988 1597 10
2392 7439 -7
4891 1103 -19
4638 8752 11
2219 5093 -2
3058 5890 10
8993 6869 3
2111 2090 -9
5426 235 -11
6135 1019 -7
7196 51 17
9076 3012 4
9717 5907 8
5742 3028 10
1336 8213 16
3090 6705 5
