10000 40000
480 7147 -15
481 869 -8
481 3893 1
481 4418 -15
481 5462 -2
481 6648 12
481 7041 1
481 8941 16
481 9001 -7
482 1539 11
482 3019 12
482 3304 9
482 4433 -9
483 1229 -4
483 7346 -12
483 8186 10
483 8332 -16
484 1359 12
484 2504 -12
484 3001 12
484 3651 5
484 6758 7
485 7414 3
485 7762 -16
485 8228 -1
485 9550 13
485 9602 -6
486 213 -16
486 1184 16
486 1637 8
486 2009 19
486 3025 -2
486 3771 -18
486 8347 2
486 8525 12
487 1303 13
487 3017 -19
487 4288 3
487 5921 5
487 7946 -18
487 8514 5
488 860 19
488 6053 5
488 6421 2
489 7639 -17
490 4508 3
490 7709 -4
490 8468 -20
491 596 16
491 1699 8
491 2769 14
491 4555 -12
491 6133 6
491 7214 -5
492 853 -5
492 947 11
492 5191 17
492 6505 20
493 9422 0
494 24 3
494 533 4
494 5615 12
494 6076 2
494 9838 -17
495 94 2
495 3752 -10
495 7433 -2
495 9733 2
496 1973 14
496 4694 5
496 8007 7
496 9048 -16
496 9599 2
496 9686 19
497 4719 -10
498 2543 12
498 5010 -6
498 8378 20
498 9833 -12
499 3944 -16
499 5858 7
500 3069 15
500 7829 -13
501 574 4
501 4938 -3
501 6832 -15
501 7452 0
502 1260 -18
502 1859 18
502 5300 -12
502 6134 -16
502 7431 8
503 2130 4
503 7781 2
503 8395 -16
503 9374 -20
504 979 -9
504 2788 -2
504 8438 -9
505 1950 3
505 1957 -2
505 9204 7
506 1631 6
506 7229 -8
507 240 14
507 4291 -1
507 4780 11
507 9961 -19
508 2819 -3
508 3707 -16
509 4722 -6
509 5449 4
509 6579 -2
509 7258 10
510 50 -5
510 3161 -2
510 4714 13
510 4803 -3
510 5392 1
510 8934 0
511 680 19
511 8410 -4
512 473 -4
512 1137 -16
512 9184 -3
513 996 -18
513 1686 -12
513 3065 -9
513 5015 2
514 3868 9
514 7117 1
515 7953 -14
516 2126 4
516 3575 -17
516 7385 19
516 7773 19
516 8544 -17
516 8646 13
517 9107 2
517 9763 7
518 211 5
518 5724 0
518 7764 -17
518 8768 -17
519 3155 12
519 8512 -12
519 9985 4
520 387 12
520 1046 -3
520 2400 18
520 4159 10
520 9750 6
521 5697 14
522 293 -20
522 1273 -3
522 3701 -18
522 7106 -6
522 7212 -7
522 9585 -19
522 9826 -16
523 355 10
523 1639 9
523 5247 18
523 5908 -17
523 9373 -19
523 9870 16
524 2487 -8
524 3666 9
524 4748 -8
524 5197 -20
524 5618 -4
525 54 -18
525 1119 3
525 5440 -15
525 5449 3
526 5772 -15
526 7455 0
526 8412 11
527 759 14
527 2636 20
527 4139 4
527 8972 3
527 9101 -19
528 50 14
528 3489 -17
528 9009 14
529 7646 10
530 1813 -19
530 3218 -18
531 795 -8
531 2056 -17
532 370 17
532 4785 -5
532 7732 15
532 9031 20
533 2359 8
533 8513 2
533 9458 12
534 155 -7
534 8964 -2
535 4337 10
535 4598 -9
536 3955 17
536 4408 8
536 9523 16
537 2530 1
537 2569 -18
537 4100 -3
537 9737 10
538 1267 -7
538 5032 -19
538 6739 -10
538 7248 8
538 7406 18
539 1851 14
539 2754 -17
539 3344 -6
539 8754 14
540 2285 2
540 8371 14
541 1292 -5
541 4792 -20
541 7240 1
541 8030 5
541 8274 -15
542 4200 -16
542 4400 -14
542 6649 -8
543 2724 4
543 4719 10
543 6127 -18
543 6277 -15
543 6897 2
543 7292 -3
543 8456 -3
543 9533 -7
544 1784 -1
544 2718 -15
544 2763 -19
544 5850 1
544 6930 -11
544 7832 -16
544 7928 0
544 8034 16
545 3115 4
545 4620 -10
545 5807 -3
546 3743 1
546 5040 -17
546 6364 6
546 8939 -12
546 9355 16
547 5013 -13
547 5016 -2
547 5548 5
548 142 8
549 343 3
549 7973 12
549 8724 -11
550 2200 -6
550 3567 -2
550 7329 -15
550 9618 13
551 979 6
551 2253 14
551 2945 -5
551 9964 -1
552 7475 -14
553 2151 -17
553 2864 18
553 4560 15
553 6099 -3
553 9014 17
554 2549 -6
554 4631 -1
554 4950 -18
554 6943 16
554 6993 -9
554 8825 -3
554 9178 -4
555 154 -1
555 3036 -14
555 4128 -14
555 7419 2
556 646 7
556 9623 -7
558 4869 7
558 6977 9
558 9007 -8
559 600 -20
559 2341 19
559 2435 16
559 3418 15
559 3580 -12
559 5642 5
559 6974 8
559 7227 12
559 7730 3
560 3431 7
561 24 9
561 4115 1
561 5217 6
561 9754 -13
562 1802 -7
562 2612 -8
562 3251 20
562 8395 -1
562 9713 1
563 710 18
563 3282 2
563 4843 -14
563 7852 11
563 9907 6
564 52 19
564 9378 -10
565 934 -8
565 2593 -20
565 3663 2
565 7492 -11
565 8034 14
565 8762 17
565 9855 17
566 2066 -6
566 2475 11
566 3072 3
566 9239 -18
567 1434 -19
567 6987 18
567 7024 -5
567 7254 9
567 8688 -3
568 1357 10
568 4384 -3
568 7166 -8
568 7590 -14
568 9045 3
568 9922 11
569 1670 -3
569 2566 19
569 4334 -12
570 3070 -13
571 1109 -9
571 1969 -19
572 1045 -13
572 6316 11
572 9517 1
572 9832 -13
573 8511 -18
573 8821 -10
573 9878 5
574 711 -16
574 3268 3
574 3444 -12
574 5059 1
574 6201 2
574 6319 11
574 6661 11
574 7453 -4
574 8870 19
575 128 0
575 7921 8
576 853 -8
576 1434 -19
576 2218 -8
576 3723 3
576 4052 -20
576 5304 -9
576 5339 17
576 5388 8
576 6439 -2
576 8023 -7
577 3489 3
577 4047 14
577 4615 -8
578 5989 -19
578 8984 -13
578 9461 8
579 2432 -7
579 4149 11
579 4171 8
579 5391 -11
579 7052 18
580 1090 6
580 5521 5
580 6124 16
580 7320 20
581 2044 -19
581 9705 12
582 642 12
582 6577 7
582 6925 10
582 9924 4
583 376 -18
583 3553 10
583 4953 -13
583 7396 4
584 3513 -20
584 5075 12
584 8240 0
584 8691 -19
585 4367 -15
585 8151 2
585 8863 -17
586 97 -11
586 1548 -11
586 1932 2
586 3443 17
586 4768 19
586 7274 -11
587 3504 5
588 1457 10
588 1878 18
588 3831 4
588 4014 3
588 4244 -7
588 7025 -2
588 7480 -4
589 1656 -2
589 2479 -13
589 2793 -18
589 3122 13
589 5594 20
590 1290 -15
590 7703 10
590 9068 -12
591 6061 2
591 8838 20
591 9052 -12
591 9645 -1
591 9690 -20
592 436 9
592 634 -6
592 4771 -8
592 5561 16
592 6220 -20
592 6852 -7
592 7783 -6
592 7996 -10
592 9171 17
593 280 -7
593 1613 16
593 3872 -11
593 7363 20
593 8861 18
594 3976 -5
594 4498 -16
594 4796 2
594 6023 4
594 6610 -14
594 6864 -12
595 1463 -14
595 2321 13
595 6810 17
595 7340 -1
595 9430 -19
596 5129 -16
597 2831 -3
597 6892 -20
598 4837 -16
598 7697 -2
599 1467 -2
599 9018 -10
600 3028 -17
600 5006 7
600 5699 11
600 7938 12
601 930 -16
601 5453 -10
601 8286 15
601 9132 14
602 1004 -6
602 3941 0
602 4509 14
602 9270 -14
603 83 14
603 2545 1
603 7054 3
604 5648 -15
604 9350 18
605 548 -15
605 687 14
605 8184 17
606 3665 15
606 3899 6
606 4780 10
606 5056 9
606 5543 -6
606 5664 12
606 9052 -6
607 3399 13
608 993 19
608 1280 -7
608 5727 -3
609 3217 -17
609 5828 4
609 6305 -2
609 6429 -14
609 6598 -20
610 2601 -11
610 2617 3
610 2880 -16
610 3373 -9
611 741 8
611 2127 -1
611 5193 7
611 7099 3
611 8327 15
611 8571 -17
611 9084 -6
612 154 -15
612 1622 16
612 2421 3
612 3809 19
612 7110 16
612 7981 10
612 9408 -16
613 3958 19
613 3971 2
614 39 -20
614 4813 -18
614 5242 -11
614 5439 -18
615 1530 -13
615 1928 3
615 2154 -8
615 7144 -18
615 7704 9
616 51 17
616 4732 12
617 5626 4
617 7484 3
617 8894 13
618 3446 11
618 5229 -1
618 6632 1
619 5081 -10
619 8976 -1
620 2796 -12
620 4297 8
620 5922 -19
620 7432 1
620 8224 10
621 1421 -11
621 2675 13
622 2865 -10
622 4349 -17
622 8496 11
623 588 9
623 3601 8
623 5620 0
623 5929 -15
623 8110 15
623 9152 13
623 9223 3
624 1538 1
624 6414 12
625 1733 13
625 2991 16
625 7406 -18
625 9020 -5
626 1818 -13
626 2908 11
626 7631 14
627 425 11
627 2313 14
627 4960 15
627 9062 11
627 9079 -10
628 73 17
628 8365 6
629 1057 -8
629 2377 -10
629 2683 -10
629 9832 12
630 1256 -12
630 1503 6
630 2244 -14
630 2606 8
630 4809 4
630 6605 20
630 9661 -2
631 2377 19
631 8983 3
632 6169 -7
632 8932 12
633 1603 1
633 7760 -12
633 8979 0
634 1270 9
634 2047 -2
634 2256 -7
634 3861 -5
634 5192 8
634 7333 8
634 7734 -8
634 8860 11
634 9716 3
635 3774 -19
635 5905 7
635 6977 -12
636 4097 -14
636 4950 -5
637 399 -17
637 897 -1
637 3691 -4
637 6526 1
637 7777 11
638 1619 -16
638 1830 -2
638 8855 4
639 3270 11
639 8247 -14
640 608 20
640 2009 -13
640 4193 14
640 5993 8
640 6969 9
640 8648 -15
640 8822 1
640 9944 -17
641 593 -7
641 910 -19
641 1309 -3
641 2612 11
641 3402 -20
641 3642 -4
641 4936 1
641 5115 -9
641 6123 -18
642 4440 11
642 4567 -3
642 5719 -8
642 7469 17
642 8985 0
643 675 -13
643 5403 -2
643 6451 -19
643 7987 -2
644 3113 15
644 3542 9
644 3777 6
644 4462 -10
644 9490 16
646 1634 13
646 2094 15
646 4963 10
646 6702 3
647 5690 12
647 5750 16
647 7183 8
647 7697 -16
647 9114 18
648 1058 18
648 1138 19
648 5547 17
648 6211 19
649 1025 -9
649 2508 -18
649 2592 6
650 1684 -2
650 6505 -18
650 8003 2
651 193 6
651 612 15
651 2382 -10
651 5255 -11
651 6924 6
651 7832 -7
652 1791 2
652 2873 5
652 6395 -8
653 1310 12
653 3417 -8
653 4370 7
653 5010 -19
653 7373 17
653 8120 -12
653 9688 -3
654 5750 19
654 8708 6
654 9641 11
655 1295 18
655 6282 2
655 9198 -10
655 9800 -12
656 9113 5
657 3331 9
657 4576 -13
657 6251 14
657 8210 -7
657 9438 12
658 5382 -15
658 8841 -7
659 718 -19
659 7949 20
659 7999 11
660 2640 14
660 7369 12
660 8351 16
660 9900 -10
661 3437 9
662 646 -9
662 698 -3
662 3084 -18
662 7253 13
662 7712 -16
663 785 13
663 1113 -15
663 1303 17
663 4412 -16
663 4843 4
663 8388 10
663 9806 -7
664 1861 -15
664 2447 -18
664 3831 -10
664 5723 3
664 5859 7
664 9214 1
665 1785 6
665 3649 -19
665 7174 -5
666 787 -14
666 2048 13
666 3338 -11
666 6861 10
667 973 -10
667 9904 -10
668 757 17
668 1667 15
668 2891 -7
668 3157 0
668 6416 -18
669 46 2
669 636 5
669 3248 -10
670 5343 -19
672 2724 11
672 3812 -2
672 6213 1
672 7988 1
672 8717 -12
673 2714 -3
673 3318 16
673 5413 9
673 9720 14
674 2282 9
674 4361 -16
674 5457 11
674 7835 -9
674 7874 -20
674 9503 -15
674 9811 7
675 2670 18
675 3222 1
675 4851 -19
675 9159 -4
676 478 19
676 2502 -16
676 2672 -12
676 3529 3
677 256 -15
677 1286 -1
677 3822 14
677 4325 2
677 5649 4
677 7797 -15
678 243 -4
678 296 -9
678 1141 2
678 4416 11
678 6292 -19
679 6439 -16
679 7781 6
680 1275 -8
680 3210 -13
680 4590 19
680 4833 0
680 5568 -14
680 7490 -10
680 7854 -13
681 1693 0
681 4283 5
681 5964 3
681 7323 17
682 1377 16
682 2065 20
682 4666 -19
682 5449 -1
682 8285 4
683 951 17
683 2698 -7
683 7231 -6
684 2460 -6
684 4949 -6
685 1346 -9
685 8744 2
686 67 17
686 758 6
686 1209 9
686 3268 -12
686 4557 19
686 4831 18
686 9707 -7
687 400 3
687 900 18
687 3118 -8
687 4858 1
687 5819 4
687 8512 -7
687 8710 10
688 220 15
688 2475 -7
689 1095 -10
689 2027 -11
689 3032 -19
689 9023 19
689 9687 15
689 9894 -9
690 839 20
690 3636 13
690 8162 9
690 9047 -15
691 4488 16
691 4533 16
691 6538 -7
691 9769 -8
692 5424 -11
692 6260 1
692 7533 6
693 14 5
693 494 9
693 1089 1
693 4207 10
693 8451 -19
694 2704 -3
694 6748 -17
694 9880 -5
695 3953 4
695 4506 11
695 7632 2
695 8646 -19
696 3435 -16
696 7565 19
696 8022 -13
697 3736 -15
697 4120 11
697 5941 -17
697 9524 -9
698 2169 -19
698 5120 3
698 7051 17
698 7318 1
698 7405 3
698 9644 12
699 307 -4
699 1786 6
699 5373 -6
700 265 -5
700 495 10
700 1626 -16
700 3300 4
700 4348 -15
700 4989 -1
701 501 5
701 7203 -20
701 8288 19
702 1108 -13
702 1459 17
702 2030 12
702 2082 -9
702 4485 -20
702 6350 -15
703 3277 -17
703 4403 12
703 6215 6
703 6870 -12
703 7862 -12
703 9254 -18
703 9399 14
703 9944 14
704 2354 -10
704 2812 -4
704 5440 -12
704 6880 -7
704 8769 -12
705 2527 -7
706 2162 16
706 2346 -5
706 2475 17
706 5802 0
706 7116 -20
707 1716 19
707 5809 -19
707 6874 2
707 7003 4
708 2942 -12
708 4936 11
708 9734 -15
709 293 8
709 4245 -3
709 4920 -2
709 7947 12
710 195 6
710 463 12
710 4585 -14
710 6295 9
710 6691 10
710 7644 17
710 8642 13
710 8877 -12
711 251 17
711 3471 -16
711 5662 9
711 6264 -14
711 7093 7
712 144 -2
712 1503 -14
713 2304 7
713 3472 13
714 2936 -7
714 3873 -20
714 5985 -14
714 8263 10
715 6401 4
715 9115 -17
716 211 17
716 1167 3
716 2041 -16
716 5244 10
716 5862 -4
717 1322 20
717 1942 -7
717 2514 2
717 7256 15
717 7424 1
717 8598 -4
718 3731 20
719 5134 2
719 6591 4
720 1086 4
720 1480 -8
720 2562 1
720 3691 -6
720 4681 10
721 343 17
721 855 8
721 1958 -12
721 2350 -11
721 8555 -14
721 8643 19
722 3315 -2
722 9999 -8
723 1692 -12
723 2518 -12
723 4404 20
723 6053 -9
723 7606 2
724 7174 7
724 9440 -18
725 1414 15
725 6799 -14
725 7400 8
726 1751 0
726 1882 12
726 6736 -18
727 2415 15
727 3377 9
727 5633 -12
728 1106 19
728 2428 -9
728 2897 4
728 7256 -8
728 8966 -3
728 9542 -13
729 1350 -4
729 2805 0
729 3326 9
729 3438 -17
729 5415 17
729 6573 -19
729 7704 10
730 1462 -4
730 1651 -5
730 3663 -1
730 7703 -2
730 9091 20
731 527 5
731 5610 -5
732 1853 -20
732 2656 13
732 8183 -2
732 9543 -1
733 2563 -13
733 9291 -16
734 5731 3
734 6858 19
735 1722 8
735 3542 -11
735 3765 20
735 4035 1
735 4599 -19
735 8572 16
735 9681 -18
736 4038 2
736 9460 6
737 5892 9
737 7417 -13
738 180 5
738 3042 -3
738 4138 -13
738 6270 2
738 7072 8
738 7525 6
739 6344 -6
739 6460 13
739 7882 -5
739 9825 -13
740 1785 -12
740 4218 -10
740 4894 7
741 4482 1
741 4854 2
741 5211 12
741 7115 -11
741 8163 -16
742 3899 4
743 5714 -19
743 7341 -3
743 8069 -3
744 828 1
744 1063 15
744 2940 18
744 6247 1
744 6896 4
744 7572 10
745 922 8
745 4030 -4
745 5385 4
745 7688 3
746 621 0
746 2941 19
746 3404 -6
746 3950 16
746 5537 -10
746 6100 -17
746 6938 13
747 1218 2
747 1493 -15
747 5076 -17
747 5320 -6
748 1911 -10
748 2680 4
748 3732 -4
749 2039 1
749 2784 -19
749 3985 7
749 4084 -10
749 6172 -18
749 8012 -6
749 8382 -18
749 8919 9
750 2752 -10
750 3930 18
750 6587 -15
750 8842 -13
750 9431 5
750 9613 -18
751 4152 -8
751 7978 17
751 8820 -9
752 393 -18
752 2873 -19
752 3389 0
752 3828 -18
752 6505 -4
752 8104 -3
753 907 -13
753 1221 16
753 6870 17
754 287 20
754 7734 20
754 9379 19
754 9411 -19
755 1982 -9
755 3217 17
756 4993 6
756 5838 -13
756 7382 18
756 7552 12
756 7639 -9
757 2783 -20
757 3064 3
758 1139 8
758 2990 -12
758 6089 -7
758 9693 5
759 6235 -16
759 7271 11
759 8709 -11
759 9321 -13
760 3290 -3
760 4310 -19
760 8190 -2
761 5628 -4
762 6722 -19
762 6835 10
762 9184 -15
762 9722 -4
763 737 -11
763 963 20
763 2559 18
763 3876 -16
763 9680 14
764 1397 -6
764 2913 -12
764 4201 -15
766 2824 -10
766 7409 -8
766 9634 20
767 1406 -6
767 4031 10
767 5021 15
767 5298 19
767 6097 -16
767 6451 -15
767 7626 2
767 9387 -2
768 2577 3
768 4171 17
768 7082 -4
768 8950 18
769 1607 -18
769 6743 -17
769 7821 5
769 8228 12
770 1820 3
770 3714 -6
770 6890 -5
771 3694 2
771 3830 -3
772 1774 4
772 5016 -15
772 5417 -3
772 6841 -19
772 7227 18
772 9001 10
773 1744 -16
773 1998 -10
773 3112 -8
773 6937 -10
773 9812 -20
774 1727 -12
774 5656 -14
774 8250 -14
775 251 13
775 1394 6
775 2202 15
775 3696 -19
775 7676 9
775 7811 -7
776 1563 -13
776 5572 17
776 7881 -13
776 9088 12
776 9517 11
777 4817 -15
778 94 5
778 1755 -8
778 1807 14
778 3054 -17
778 5903 -5
778 9550 -2
779 3573 14
779 5031 -7
779 6885 -18
779 7648 -8
779 8624 -3
779 9014 4
779 9315 -17
780 2925 5
780 6102 1
780 8876 -7
781 270 -20
781 2925 -3
781 2961 -1
781 2963 -13
781 3163 -16
781 4788 7
781 4993 19
781 5498 0
781 7016 -17
781 7195 11
781 8164 8
781 8598 10
782 496 17
782 1599 19
782 2147 -7
782 4112 -12
782 6514 -4
782 7943 9
783 1316 4
783 5250 18
783 7126 -8
784 564 -1
784 1190 5
784 3679 -5
784 4482 -10
784 7082 3
784 9798 10
785 3766 3
785 4015 17
785 7412 -19
785 7908 15
786 1418 5
786 6248 -5
786 6447 13
786 6693 -16
787 3642 -10
787 5006 -14
787 9446 -7
788 7381 14
788 7818 -7
788 8011 -10
788 8482 -9
788 9322 20
788 9904 -18
789 492 -19
789 1068 16
789 2898 14
789 4560 -15
789 4870 -11
789 4905 3
789 5757 10
789 7697 -13
790 3063 -16
790 7444 9
790 8620 14
791 1529 -15
791 2786 4
791 3026 -4
791 9252 5
791 9293 20
792 5158 -18
792 8502 4
793 711 -1
793 1533 -19
794 6175 4
794 7784 17
795 6901 -1
795 7585 -7
796 2404 4
796 5849 2
796 8855 5
797 5893 20
797 6495 -4
798 3756 18
798 3778 5
798 4682 14
798 4819 2
799 3102 -5
799 3232 -18
800 802 3
800 1572 11
800 1817 -12
800 4340 -7
801 453 -3
801 2509 -1
801 4013 11
801 5552 -7
801 5819 -18
801 7311 -2
802 1759 -10
802 5780 -10
802 7255 9
802 8979 -19
802 9158 -16
803 4898 -3
803 5642 -4
803 6742 6
804 258 18
804 5018 16
804 9309 16
805 7796 -9
805 8356 0
806 810 15
806 8204 -16
807 1587 16
807 5255 4
807 7530 7
807 7940 -16
808 3919 17
808 5113 12
809 1552 1
809 3314 2
809 5470 18
809 8492 -1
810 5575 -13
811 1041 8
811 7096 -12
811 9330 -18
812 2964 12
812 9874 9
813 486 4
813 1970 18
813 3896 13
813 4003 6
814 21 15
814 4190 9
814 4629 -9
814 4727 -5
814 5400 -20
814 7028 1
814 8773 -4
815 345 -14
815 3612 -17
815 4311 -10
815 8345 10
816 6087 1
816 8987 -14
817 421 1
817 1014 -1
817 4568 12
817 7716 -8
818 2839 -2
819 5923 -2
819 6818 -3
819 7328 -2
819 8427 16
819 8549 19
819 8737 17
820 410 13
820 1450 -13
820 5886 -5
820 6089 -8
820 6452 13
820 7634 8
820 7760 2
821 1549 -1
821 1870 -11
821 6391 11
821 8756 5
822 658 3
822 896 2
822 2955 8
822 3873 -1
822 4602 -5
822 6069 -17
822 9311 -17
823 4841 9
823 6258 18
823 6515 -8
824 3427 1
824 4113 -1
824 4242 3
824 8179 8
825 3555 2
825 6658 -2
825 7862 1
825 7939 -13
825 8466 15
825 8832 -5
825 9357 4
826 2895 4
827 2612 20
827 3403 19
828 2316 3
828 2742 2
828 4306 0
828 4391 3
828 4399 -10
828 9368 7
828 9493 19
829 388 -19
829 689 9
829 1771 -17
829 4607 1
829 5209 16
829 6830 -7
829 7983 1
830 824 -18
830 1416 -10
830 1847 8
830 5095 -14
830 9904 -14
831 1471 1
831 5769 19
831 6187 1
831 6247 -10
831 6471 -6
831 7130 -18
831 8670 7
831 9054 1
832 4377 17
832 5031 -15
832 6659 12
832 7056 10
832 8113 -2
832 8202 -19
832 9396 14
833 87 -16
833 1426 -7
833 3502 9
833 3993 5
833 5771 4
834 2025 -1
834 7165 18
835 1228 16
835 1630 12
835 5839 13
835 8633 12
836 1945 -7
836 6041 18
836 8905 0
836 9382 6
837 541 18
837 1054 -14
837 4507 2
837 7202 -17
837 7877 -10
837 7930 -18
837 8634 11
838 1948 15
838 2343 0
838 2701 -14
838 6140 17
839 839 -17
840 5282 -8
840 7155 11
840 7730 -3
841 5248 -14
841 6206 -10
841 8621 -6
841 8672 -8
842 2315 -11
843 6310 -16
843 7033 2
843 8597 -7
844 2307 -17
844 3140 17
844 4624 -12
845 143 -11
845 8365 -15
846 2097 -17
846 2397 -6
846 5716 7
846 6374 -11
846 7393 -9
846 8366 -17
847 784 -2
847 1562 20
847 3004 0
847 5911 15
848 927 9
848 3345 10
848 6610 0
849 1555 16
849 2270 3
849 7968 19
849 8108 16
850 1243 18
850 1325 11
850 6997 -6
850 8400 -14
851 2830 -8
851 7407 9
852 2167 14
852 8285 -14
853 2 11
853 1639 -7
853 2292 -18
853 3766 -9
853 4236 6
853 4966 9
853 6893 -18
853 8521 -1
853 8940 17
854 1595 4
854 3100 -4
855 4875 -16
855 7385 -13
855 8246 8
856 704 7
856 2123 7
856 2358 12
856 9536 7
857 7390 0
857 8412 3
858 5760 16
858 6868 1
858 7535 -1
858 8874 10
858 9478 -16
859 3562 -4
859 3998 -8
859 9076 -13
859 9525 -10
860 3126 11
861 13 12
861 3118 -8
861 4945 -13
861 6128 7
862 1656 -11
862 2534 -4
862 5110 13
863 1759 -4
863 3692 -10
863 5676 -19
863 8885 7
864 2304 1
864 2732 15
864 6443 -5
865 273 17
865 1709 -18
865 3105 -12
865 3396 8
865 4544 19
865 5074 -14
865 8847 -20
866 1524 0
866 4363 18
866 5175 15
866 6116 -15
866 7664 12
866 9547 0
867 2397 9
867 3909 7
867 6400 -18
867 9289 -7
867 9599 1
868 1734 -7
868 3609 5
868 4000 14
868 4183 16
868 5652 -2
868 7171 -7
868 9134 13
869 370 -8
869 3720 -4
869 4707 -10
869 6969 -19
869 7057 5
869 7503 -7
869 9957 19
870 288 7
870 965 9
870 2886 1
870 3237 17
871 136 -17
871 400 -1
871 4330 -20
871 4604 -5
871 5416 10
871 8910 -9
872 29 -2
872 830 -3
872 2331 -7
872 4267 10
872 5151 -7
872 6527 -10
873 2532 8
874 1950 7
874 2003 -12
874 3436 17
874 4565 -2
874 4964 5
874 5461 -1
874 8485 20
874 9284 -10
875 219 17
875 3782 5
875 5034 -17
875 8298 -4
876 2898 -13
876 3182 0
876 7994 3
876 8167 -14
877 6130 2
877 8762 -15
878 1303 -13
878 6384 19
879 933 -13
879 2549 8
879 3213 15
879 3713 -15
880 2573 15
880 4778 10
880 4889 4
880 5840 0
880 7184 20
880 7667 19
880 9121 14
881 2270 3
881 4636 -11
881 6645 -9
881 7169 -7
881 9882 -14
882 1436 -6
882 2995 2
882 4031 0
882 5874 16
882 6659 -13
882 8900 -14
883 5273 19
883 5541 -12
883 8646 -2
883 9449 -4
883 9460 20
884 336 -16
884 1450 18
884 5940 -11
884 5957 -17
884 6476 19
884 7237 -14
885 2725 4
885 7794 -11
886 757 -4
886 2347 -5
886 4541 -17
887 701 10
887 7704 -13
887 8281 -13
887 9353 -10
888 183 -7
888 2236 -10
888 8062 -17
888 9620 13
889 2903 -18
889 3107 6
889 5343 -2
889 6126 -9
890 9565 10
891 608 15
891 2996 -18
891 5035 -7
891 7177 -4
891 9259 4
891 9829 4
892 896 20
892 3744 19
892 8510 -3
892 9475 -14
893 2285 -17
893 5595 -9
894 2948 -13
894 8164 0
895 852 7
895 1255 2
895 2495 8
895 3605 -19
895 4294 1
895 5112 -15
895 5801 19
896 1089 -8
896 2213 5
896 3383 -19
897 107 3
897 170 9
897 1350 -13
897 3175 1
897 5058 17
897 5637 16
897 9385 -19
898 104 -15
898 4504 -17
898 6111 10
898 6758 4
898 7750 3
898 8285 20
898 8918 10
899 74 -5
899 111 11
899 912 4
899 2475 10
899 5517 17
899 5958 2
899 6964 1
899 7159 12
899 8376 2
899 8463 -11
899 9549 2
899 9898 14
900 106 9
900 4110 -9
900 5051 5
900 7816 4
900 9477 -1
901 1898 3
901 8257 20
901 8428 -5
901 8499 16
902 971 8
902 988 -5
902 4972 -5
902 6173 -11
902 6855 -9
902 9868 6
903 1903 -15
903 2042 2
903 8423 -1
903 9100 -19
904 2 1
904 3576 -3
904 6268 19
904 6325 3
904 7869 -6
904 8041 12
905 487 19
906 415 -20
906 2336 -9
906 6343 -7
906 8232 17
907 3251 -14
907 3839 11
907 9180 2
908 7873 13
908 9790 -18
908 9912 6
909 3216 20
909 3447 0
910 1797 12
910 8439 11
911 2061 15
911 4640 2
911 5132 15
911 5879 13
911 7502 16
911 8661 -14
911 9294 -20
912 874 -16
912 2538 -20
912 8486 -19
913 2312 -11
913 2357 12
913 4993 19
913 7092 7
913 8817 9
914 819 11
914 2425 6
914 7674 -1
914 8515 13
915 2940 -9
916 670 14
916 1706 20
916 2106 0
916 6531 -19
916 7388 -11
916 7775 -5
917 5844 1
917 9219 -11
918 54 10
918 3106 0
918 5238 -3
918 7346 9
919 989 8
919 2402 -4
919 4556 -2
919 5102 5
919 6049 17
919 7470 14
919 7663 3
920 2449 16
920 3684 5
921 5598 -3
921 8340 12
921 9498 -16
922 3672 -11
922 5909 14
922 6209 1
922 7708 -13
923 2448 8
923 8370 -15
923 8435 3
923 8518 -14
923 8696 -14
923 9278 -18
923 9563 5
923 9705 4
924 7378 -18
924 9164 -17
924 9949 13
925 3265 13
925 5046 7
925 9645 -7
925 9674 -12
926 2080 2
926 4080 6
926 6037 14
926 7015 -19
926 7151 7
926 9021 -6
927 475 -2
927 4236 3
927 9476 -3
928 114 -17
928 1498 2
928 2416 20
928 2430 20
929 309 11
929 1825 -8
929 3380 -10
929 5379 -2
929 5734 11
929 5825 15
929 6259 -8
929 7780 18
930 4201 4
930 5365 18
930 6071 17
930 6543 -1
930 7772 1
931 454 13
931 2832 16
931 4951 20
932 271 -11
932 4521 -10
932 8933 -8
933 5463 -3
933 8230 -17
933 8789 -20
934 898 -16
934 2150 19
934 2266 13
934 3302 5
934 5312 -1
934 8341 17
934 9046 14
935 855 -19
935 4035 16
935 4038 -4
935 8678 -18
936 1253 -8
936 1659 7
936 3090 -11
936 4255 4
936 4769 10
936 6658 11
936 6805 -19
936 8910 -7
937 2076 11
937 7689 4
937 8838 3
938 766 -4
938 6623 5
938 6928 9
938 9771 -6
939 549 -19
939 9482 -16
939 9949 -9
940 7810 19
940 8590 14
940 9897 -8
941 3540 14
941 3976 18
941 4944 -2
941 9950 17
942 1321 1
942 2685 -3
942 3172 4
942 5017 -12
942 6402 -7
943 122 19
943 428 15
943 4886 2
943 7782 -2
943 7950 13
943 8413 16
944 1175 16
944 5071 18
944 6181 11
944 8615 4
945 1434 14
945 5054 -20
945 8273 -1
946 3427 0
946 5617 -5
946 6742 1
946 9923 -5
947 124 18
947 2547 10
947 5377 3
947 5429 -16
947 7891 8
948 1205 12
948 4081 -16
948 6805 2
948 9541 14
949 4654 -14
949 9156 -4
950 2611 20
950 3467 -19
950 4494 -7
950 4991 -1
950 6903 6
950 9818 -17
